wdHangDte	wdName	wdAddr	wdTermDte	wdAccount	Min	Bal	wdHang	wdTerm	wdPriRte	wdSecRte
1/1/1900	Cell 23	23 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 24	24 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 25	25 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 26	26 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 27	27 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 28	28 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 29	29 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 30	30 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 31	31 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 32	32 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 33	33 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 34	34 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 35	35 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 36	36 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 37	37 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 38	38 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 39	39 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 40	40 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 41	41 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 42	42 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 43	43 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 44	44 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 45	45 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 46	46 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 47	47 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 48	48 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 49	49 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 50	50 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 51	51 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 52	52 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 53	53 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 54	54 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 55	55 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 56	56 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 57	57 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 58	58 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 59	59 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 60	60 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 61	61 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 62	62 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 63	63 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 64	64 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 65	65 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 66	66 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 67	67 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 68	68 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 69	69 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 70	70 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 71	71 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 72	72 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 73	73 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 74	74 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 75	75 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 76	76 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 77	77 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 78	78 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 79	79 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 80	80 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 81	81 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 82	82 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 83	83 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 84	84 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 85	85 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 86	86 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 87	87 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 88	88 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 89	89 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 90	90 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 91	91 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 92	92 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 93	93 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 94	94 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 95	95 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 96	96 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 97	97 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 98	98 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 99	99 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 100	100 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 101	101 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 102	102 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 103	103 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 104	104 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 105	105 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 106	106 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 107	107 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 108	108 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 109	109 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 110	110 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 111	111 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 112	112 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 113	113 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 114	114 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 115	115 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 116	116 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 117	117 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 118	118 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 119	119 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 120	120 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 121	121 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 122	122 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 123	123 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 124	124 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 125	125 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 126	126 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 127	127 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 128	128 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 129	129 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 130	130 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 131	131 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 132	132 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 133	133 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 134	134 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 135	135 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 136	136 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 137	137 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 138	138 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 139	139 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 140	140 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 141	141 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 142	142 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 143	143 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 144	144 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 145	145 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 146	146 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 147	147 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 148	148 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 149	149 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 150	150 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 151	151 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 152	152 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 153	153 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 154	154 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 155	155 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 156	156 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 157	157 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 158	158 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 159	159 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 160	160 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 161	161 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 162	162 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 163	163 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 164	164 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 165	165 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 166	166 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
1/1/1900	Cell 167	167 Random Rd	1/2/1900	01234567-89	1	20	TRUE	TRUE	Water 3/4	Sewer Res. 3/4
